9,Last Holiday,"310,899",UIP,-22,2,"1,562",199,"844,474"
10,The Weather Man,"229,941",Momentum,-43,2,916,251,"860,440"
11,The Proposition,"205,594",Tartan,,1,"1,742",118,"205,594"
12,The Matador,"181,844",BVI,-46,2,827,220,"690,639"
13,"Good Night, and Good Luck","175,554",Lionsgate,-34,4,"1,310",134,"1,898,312"
14,Capote,"172,567",Sony,-14,3,"2,615",66,"878,029"
15,Two for the Money,"165,003",UIP,,1,"1,044",158,"165,003"
,Total,"6,662,671",,,,"1,787","3,728","54,008,493"
,,,,,,,,
19,Kidulthood,"95,641",Revolver,-4,2,"2,277",42,"240,921"
21,The Constant Gardener,"69,949",UIP,-9,18,760,92,"6,020,306"
24,Hidden (Cache),"31,158",Artificial Eye,-31,7,"1,154",27,"1,229,758"
28,The Adventures of Greyfriars Bobby,"20,712",The Works,-7,5,296,70,"344,956"
30,March of the Penguins,"19,223",Warner ,4,14,337,57,"2,973,702"
41,Mirrormask,"7,962",Tartan,-46,2,664,12,"33,259"
42,Grizzly Man,"7,575",Revolver,35,6,947,8,"180,748"
46,Evil Aliens,"5,723",Contentfilm,,1,286,20,"5,723"
47,These Foolish Things,"4,728",Swipe,,1,430,11,"4,728"
48,Mrs Henderson Presents,"3,895",Pathe,-44,16,229,17,"3,817,200"
50,Breakfast on Pluto,"2,986",Pathe,118,9,427,7,"846,552"
51,The Road to Guantanamo,"2,946",Revelation,,1,491,6,"2,946"
53,A Cock and Bull Story,"2,776",Lionsgate,-18,8,278,10,"1,024,729"
55,Harry Potter and the Goblet of Fire,"2,005",Warner ,-34,17,167,12,"48,761,153"
58,Crossing the Bridge,"1,635",Soda,9,3,409,4,"22,297"
62,Familia Rodante,761,Artificial Eye,3705,17,761,1,"28,760"
63,Match Point,710,Icon,-79,10,237,3,"2,443,283"
66,Tickets,116,Artificial Eye,-74,15,116,1,"39,159"
,,,,,,,,
,Comments,,,,,,,
,"The weekend is down 9% on last weekend, and is 10% down on the same week last year",,,,,,,
,,,,,,,,
,It ranks 47th out of the last 52 weeks,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,Weekend Box Office Results 17 Mar - 19 Mar 2006 - United Kingdom,,,,,,,
,,,,,,,,
,Title,Gross,Distr,% chg,Week #,Site Avg,Sites,Box office  to date
1,The Pink Panther,"1,944,581",20th Fox,,1,"4,825",403,"1,944,581"
2,V for Vendetta,"1,188,058",Warner,,1,"2,898",410,"1,188,058"
3,The Hills Have Eyes,"706,238",20th Fox,-37,2,"2,134",331,"2,469,810"
4,Chicken Little,"459,173",BVI,-30,6,"1,037",443,"13,083,647"
5,Syriana,"426,461",Warner,-40,3,"1,822",234,"2,834,974"
6,Date Movie,"411,161",20th Fox,-46,4,"1,216",338,"4,527,905"
7,Walk the Line,"375,485",20th Fox,-35,7,"1,299",289,"8,990,250"
8,Lucky Number Slevin,"320,900",Entertainment,-44,4,"1,304",246,"4,117,844"
9,Big Momma's House 2,"307,524",20th Fox,-38,6,973,316,"8,882,513"
10,Tsotsi,"200,359",Momentum,,1,"2,330",86,"200,359"
11,Last Holiday,"144,399",UIP,-54,3,760,190,"1,081,726"
12,Final Destination 3,"142,211",Entertainment,-57,6,745,191,"8,870,775"
13,Capote,"115,335",Sony,-33,4,"1,774",65,"1,088,033"
14,The Proposition,"104,892",Tartan,-49,2,912,115,"446,092"
15,"Good Night, and Good Luck","82,050",Lions Gate,-53,5,646,127,"2,088,488"
,Total,"6,928,827",,,,"1,831","3,784","61,815,055"
,,,,,,,,
16,Kidulthood,"67,532",Revolver,-29,3,"1,647",41,"346,797"
25,The Constant Gardener,"34,295",UIP,-51,19,624,55,"6,109,342"
26,Hidden (Cache),"22,895",Artificial Eye,-27,8,"1,041",22,"1,279,315"
30,March of the Penguins,"15,970",Warner ,-17,15,319,50,"2,995,696"
36,The Adventures of Greyfriars Bobby,"11,337",The Works,-45,6,222,51,"359,328"
46,Mrs Henderson Presents,"4,190",Pathe,8,17,419,10,"3,836,048"
47,Grizzly Man,"3,921",Revolver,-48,7,980,4,"191,291"
50,A Cock and Bull Story,"2,249",Lions Gate,-19,9,250,9,"1,030,068"
53,Manderlay,"1,232",Metrodome,-57,3,246,5,"18,038"
56,Mirrormask,931,Tartan,-88,3,133,7,"39,525"
57,Harry Potter and the Goblet of Fire,897,Warner ,-55,18,179,5,"48,762,581"
59,Breakfast on Pluto,620,Pathe,-79,10,207,3,"848,811"
61,Crossing the Bridge,574,Soda,-65,4,574,1,"25,867"
64,The Road to Guantanamo,402,Revelation,-86,2,134,3,"3,527"
67,In My Country,276,Sony,,1,276,1,276
68,Evil Aliens,244,Contentfilm,-96,2,49,5,"10,386"
69,The Piano Tuner of Earthquakes,240,Artificial Eye,,5,240,1,"5,950"
71,Match Point,28,Icon,-96,11,28,1,"2,447,088"
72,Tickets,20,Artificial Eye,-83,16,20,1,"39,351"
72,Familia Rodante,20,Artificial Eye,-97,18,20,1,"28,893"
,,,,,,,,
,,,,,,,,
,Comments,,,,,,,
,"The weekend is up 4% on last weekend, and is 21% down on the same week last year",,,,,,,
,,,,,,,,
,It ranks 43rd out of the last 52 weeks,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,Weekend Box Office Results 24 Mar - 26 Mar 2006 - United Kingdom,,,,,,,
,,,,,,,,
,Title,Gross,Distr,% chg,Week #,Site Avg,Sites,Box office  to date
1,Inside Man,"1,806,854",UIP,,1,"5,090",355,"1,806,854"
2,Hostel,"1,215,987",Sony,,1,"4,000",304,"1,215,987"
3,The Pink Panther,"1,215,368",20th Fox,-37,2,"2,994",406,"3,628,334"
4,V for Vendetta,"611,036",Warner,-49,2,"1,509",405,"2,434,315"
5,The Ringer,"560,520",20th Fox,,1,"2,148",261,"560,520"
6,The Hills Have Eyes,"292,451",20th Fox,-59,3,"1,015",288,"3,166,339"
7,Syriana,"247,341",Warner,-42,4,"1,161",213,"3,314,179"
8,Walk the Line,"234,022",20th Fox,-38,8,996,235,"9,472,143"
9,Date Movie,"179,798",20th Fox,-56,5,702,256,"4,835,316"
10,Chicken Little,"172,751",BVI,-62,7,425,406,"13,293,986"
11,Transamerica,"137,932",Pathe,,1,"3,284",42,"137,932"
12,Big Momma's House 2,"135,980",20th Fox,-56,7,475,286,"9,078,398"
13,Tsotsi,"130,427",Momentum,-35,2,"1,499",87,"446,387"
14,Lucky Number Slevin,"121,595",Entertainment,-62,5,724,168,"4,437,104"
15,Capote,"75,455",Sony,-35,5,"1,161",65,"1,239,599"
,Total,"7,137,517",,,,"1,890","3,777","59,067,393"
,,,,,,,,
20,The Proposition,"36,722",Tartan,-65,3,496,74,"565,113"
21,The Boys from County Clare,"36,708",Lions Gate,,1,"1,020",36,"36,708"
22,"Good Night, And Good Luck","36,009",Lions Gate,-56,6,530,68,"2,194,285"
25,Kidulthood,"28,893",Revolver,-57,4,963,30,"401,640"
26,The Constant Gardener,"25,520",UIP,-26,20,823,31,"6,171,868"
30,March of the Penguins,"15,896",Warner ,0,16,324,49,"3,019,459"
32,Hidden (Cache),"13,150",Artificial Eye,-43,9,774,17,"1,307,741"
43,Mrs Henderson Presents,"6,262",Pathe,50,18,569,11,"3,852,074"
46,Grizzly Man,"5,640",Revolver,44,8,705,8,"200,221"
49,A Cock and Bull Story,"4,343",Lions Gate,93,10,483,9,"1,037,255"
50,The Adventures of Greyfriars Bobby,"4,230",The Works,-63,7,141,30,"364,712"
56,Strayed,"1,874",Soda,,1,"1,874",1,"1,874"
57,Match Point,"1,753",Icon,6161,12,57,31,"2,451,046"
58,Manderlay,"1,588",Metrodome,29,4,397,4,"20,885"
60,Harry Potter and the Goblet of Fire,"1,060",Warner ,18,19,212,5,"48,764,653"
62,Mirrormask,956,Tartan,3,4,239,4,"41,584"
71,Familia Rodante,229,Artificial Eye,1045,19,229,1,"29,361"
72,The Piano Tuner of Earthquakes,185,Artificial Eye,-23,6,185,1,"6,383"
73,Tickets,149,Artificial Eye,645,17,149,1,"39,627"
,,,,,,,,
,,,,,,,,
,Comments,,,,,,,
,"The weekend is up 3% on last weekend, and is 9% down on the same week last year",,,,,,,
,,,,,,,,
,It ranks 39th out of the last 52 weeks,,,,,,,
,,,,,,,,
,"The figure for 'Inside Man' includes £346,016 from 334 previews",,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,Weekend Box Office Results 31 Mar - 2 Apr 2006 - United Kingdom,,,,,,,
,,,,,,,,
,Title,Gross,Distr,% chg,Week #,Site Avg,Sites,Box office  to date
1,Inside Man,"1,117,054",UIP,-38,2,"3,138",356,"3,799,671"
2,Failure to Launch,"874,999",UIP,,1,"2,486",352,"874,999"
3,The Shaggy Dog,"831,250",BVI,,1,"1,993",417,"831,250"
4,Hostel,"761,573",Sony,-37,2,"2,513",303,"2,744,171"
5,The Pink Panther,"592,179",20th Fox,-51,3,"1,477",401,"4,615,039"
6,Basic Instinct 2: Risk Addiction,"487,031",Entertainment,,1,"1,679",290,"487,031"
7,Firewall,"465,880",Warner,,1,"1,658",281,"465,880"
8,The Ringer,"378,646",20th Fox,-32,2,"1,479",256,"1,292,646"
9,"Yours, Mine and Ours","330,665",Sony,,1,"1,312",252,"330,665"
10,V for Vendetta,"289,544",Warner,-53,3,"1,045",277,"3,066,342"
11,The Hills Have Eyes,"109,714",20th Fox,-62,4,657,167,"3,457,043"
12,Walk the Line,"103,194",20th Fox,-56,9,737,140,"9,737,493"
13,Transamerica,"101,371",Pathe,-27,2,"2,414",42,"335,742"
14,Syriana,"88,901",Warner,-64,5,773,115,"3,551,219"
15,The Three Burials of Melquiades Estrada,"82,586",Optimum,,1,"2,848",29,"82,586"
,,"6,614,587",,,,"1,798","3,678","35,671,777"
,,,,,,,,
16,The White Countess,"70,012",Sony,,1,"1,346",52,"70,012"
17,Tsotsi,"55,047",Momentum,-58,3,798,69,"586,015"
19,Shooting Dogs,"36,502",Metrodome,,1,"1,825",20,"36,502"
27,Kidulthood,"13,173",Revolver,-54,5,775,17,"429,527"
29,Hidden (Cache),"12,092",Artificial Eye,-8,10,"1,209",10,"1,334,818"
30,The Proposition,"12,059",Tartan,-67,4,635,19,"610,412"
32,The Constant Gardener,"8,074",UIP,-68,21,577,14,"6,204,311"
33,"Good Night, And Good Luck","7,991",Lions Gate,-78,7,533,15,"2,236,590"
34,Iqbal,"7,373",Tip Top,,1,321,23,"7,373"
37,Mrs Henderson Presents,"6,281",Pathe,0,19,785,8,"3,866,931"
38,The Boys from County Clare,"6,074",Lions Gate,-84,2,202,30,"60,186"
40,March of the Penguins,"5,324",Warner ,-67,17,254,21,"3,035,234"
53,Grizzly Man,"2,329",Revolver,-59,9,582,4,"205,559"
56,Match Point,"1,707",Icon,-3,13,854,2,"2,460,074"
62,Diameter of the Bomb,628,Lions Gate,,1,628,1,628
65,The Adventures of Greyfriars Bobby,543,The Works,-87,8,68,8,"365,582"
67,Mirrormask,487,Tartan,-49,5,122,4,"42,799"
68,Harry Potter and the Goblet of Fire,452,Warner ,-57,20,226,2,"48,767,775"
70,The Piano Tuner of Earthquakes,425,Artificial Eye,130,7,425,1,"7,017"
72,Tickets,129,Artificial Eye,-13,18,129,1,"39,756"
73,A Cock and Bull Story,114,Lions Gate,-97,11,114,1,"1,041,027"
74,Familia Rodante,63,Artificial Eye,-73,20,63,1,"30,930"
,,,,,,,,
,Comments,,,,,,,
,"The weekend is down 7% on last weekend, and is 20% down on the same week last year",,,,,,,
,,,,,,,,
,It ranks 47th out of the last 52 weeks,,,,,,,
,,,,,,,,
,The fall off without previews for 'Inside Man' is 24%,,,,,,,
,,,,,,,,
,"The figure for 'Failure to Launch' includes £207,856 from 308 previews",,,,,,,
,,,,,,,,
,"The figure for 'The Shaggy Dog' includes £350,549 from 403 previews",,,,,,,
,,,,,,,,
,Weekend Box Office Results 7 Apr - 9 Apr 2006 - United Kingdom,,,,,,,
,,,,,,,,
,Title,Gross,Distr,% chg,Week #,Site Avg,Sites,Box office  to date
1,Ice Age II,"9,775,974",20th Fox,,1,"19,474",502,"9,775,974"
2,She's the Man,"994,304",Entertainment,,1,"3,260",305,"994,304"
3,Alien Autopsy,"796,119",Warner,,1,"1,909",417,"796,119"
4,Inside Man,"791,970",UIP,-29,3,"2,378",333,"5,188,607"
5,Failure to Launch,"462,094",UIP,-57,2,"1,309",353,"2,078,256"
6,Hostel,"392,782",Sony,-48,3,"1,434",274,"3,557,185"
7,The Shaggy Dog,"278,466",BVI,-67,2,666,418,"1,555,358"
8,The Dark,"265,084",Momentum,,1,"1,388",191,"265,084"
9,The Pink Panther,"253,913",20th Fox,-57,4,728,349,"5,279,240"
10,Basic Instinct 2: Risk Addiction,"218,670",Entertainment,-55,2,810,270,"937,653"
11,Firewall,"218,378",Warner,-53,2,824,265,"955,252"
12,"Yours, Mine and Ours","173,255",Sony,-48,2,707,245,"725,595"
13,The Ringer,"133,696",20th Fox,-65,3,846,158,"1,624,138"
14,V for Vendetta,"100,821",Warner,-65,4,"1,073",94,"3,331,295"
15,The Squid and the Whale,"71,203",Sony,,1,"4,188",17,"71,203"
,,"14,926,729",,,,"3,562","4,191","37,135,263"
,,,,,,,,
16,Transamerica,"67,203",Pathe,-34,3,"1,769",38,"476,425"
21,Pierrepoint,"38,896",Lions Gate,,1,"2,047",19,"38,896"
22,The White Countess,"28,924",Sony,-59,2,826,35,"154,953"
23,Tsotsi,"28,752",Momentum,-48,4,"1,150",25,"652,435"
30,Shooting Dogs,"16,577",Metrodome,-55,2,921,18,"77,475"
32,"Good Night, and Good Luck","10,630",Lions Gate,33,8,886,12,"2,255,579"
36,The Proposition,"7,924",Tartan,-34,5,991,8,"628,832"
37,Hidden (Cache),"7,156",Artificial Eye,-41,11,"1,022",7,"1,352,409"
39,The Constant Gardener,"5,905",UIP,-27,22,591,10,"6,221,002"
41,March of the Penguins,"4,177",Warner ,-22,18,298,14,"3,050,232"
43,Kidulthood,"3,826",Revolver,-71,6,383,10,"440,524"
46,Unknown White Male,"2,538",Word of Mouth Films,,1,"2,538",1,"2,538"
52,The Adventures of Greyfriars Bobby,"1,495",The Works,175,9,125,12,"369,039"
54,Mrs Henderson Presents,"1,393",Pathe,-78,20,464,3,"3,875,145"
59,The Boys from County Clare,741,Lions Gate,-88,3,185,4,"64,540"
61,Match Point,694,Icon,-59,14,694,1,"2,463,792"
64,The Piano Tuner of Earthquakes,561,Artificial Eye,32,8,281,2,"7,738"
67,Tickets,468,Artificial Eye,263,19,468,1,"40,570"
68,Harry Potter and the Goblet of Fire,456,Warner ,0,21,228,2,"48,768,572"
69,Grizzly Man,454,Revolver,-81,10,454,1,"208,740"
71,Mirrormask,339,Tartan,-30,6,113,3,"45,424"
76,Iqbal,164,Tip Top,-98,2,164,1,"12,473"
,,,,,,,,
,Comments,,,,,,,
,"The weekend is up 119% on last weekend, and is 98% up on the same week last year",,,,,,,
,,,,,,,,
,It ranks 5th out of the last 52 weeks,,,,,,,
,,,,,,,,
,"The figure for 'Ice Age II' includes £4,278,708 from 484 previews",,,,,,,
,,,,,,,,
,"The figure for 'She's the Man' includes £242,353 from 276 previews",,,,,,,
,,,,,,,,
,"The figure for 'Alien Autopsy' includes £149,557 from 366 previews",,,,,,,
,,,,,,,,
,The fall off without previews for 'Failure to Launch' is 47%,,,,,,,
,,,,,,,,
,The fall off without previews for 'The Shaggy Dog' is 42%,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,Weekend Box Office Results 14 Apr - 16 Apr 2006 - United Kingdom,,,,,,,
,,,,,,,,
,Title,Gross,Distr,% chg,Week #,Site Avg,Sites,Box office  to date
1,Ice Age II,"3,608,531",20th Fox,-63,2,"7,174",503,"19,503,104"
2,Scary Movie 4,"1,953,094",BVI,,1,"5,073",385,"1,953,094"
3,Inside Man,"639,641",UIP,-19,4,"1,993",321,"6,366,774"
4,Take the Lead,"621,735",Entertainment,,1,"2,066",301,"621,735"
5,She's the Man,"599,968",Entertainment,-40,2,"1,961",306,"2,613,577"
6,An American Haunting,"541,446",Lionsgate,,1,"2,013",269,"541,446"
7,Alien Autopsy,"315,661",Warner,-60,2,789,400,"1,722,718"
8,Failure to Launch,"206,984",UIP,-55,3,742,279,"2,657,334"
9,The Shaggy Dog,"191,849",BVI,-31,3,446,430,"2,240,241"
10,Humko Deewana Kar Gaye,"174,934",UTV Comm,,1,"4,604",38,"174,934"
11,Hostel,"159,870",Sony,-59,4,737,217,"3,983,260"
12,The Pink Panther,"135,972",20th Fox,-46,5,500,272,"5,752,427"
13,"Yours, Mine and Ours","90,821",Sony,-48,3,378,240,"1,057,835"
14,The Squid and the Whale,"69,438",Sony,-2,2,"3,858",18,"200,550"
15,The Dark,"66,203",Momentum,-75,2,370,179,"536,108"
,,"9,376,147",,,,"2,255","4,158","49,925,137"
,,,,,,,,
16,V for Vendetta,"55,154",Warner ,-45,5,"1,414",39,"3,456,546"
18,Transamerica,"51,017",Pathe,-24,4,"1,546",33,"572,449"
19,Basic Instinct 2: Risk Addiction,"47,121",Entertainment,-79,3,561,84,"1,116,766"
23,Junebug,"36,217",Miracle,,1,"1,725",21,"36,217"
25,Pierrepoint,"26,402",Lions Gate,-32,2,"1,390",19,"102,029"
27,Glastonbury,"23,893",Pathe,,1,"1,258",19,"23,893"
31,The White Countess,"18,930",Sony,-35,3,996,19,"196,880"
32,Tsotsi,"18,648",Momentum,-35,5,"1,097",17,"692,161"
34,Shooting Dogs,"10,209",Metrodome,-38,3,785,13,"101,897"
36,Hidden (Cache),"8,721",Artificial Eye,22,12,"1,090",8,"1,368,540"
38,March of the Penguins,"8,021",Warner ,92,19,422,19,"3,064,623"
39,"Good Night, and Good Luck","8,000",Lions Gate,-25,9,"1,000",8,"2,277,269"
48,The Proposition,"4,463",Tartan,-44,6,638,7,"638,655"
53,Mrs Henderson Presents,"2,448",Pathe,76,21,490,5,"3,878,266"
55,The Adventures of Greyfriars Bobby,"2,043",The Works,37,10,128,16,"374,577"
57,Match Point,"1,290",Icon,86,15,645,2,"2,466,156"
58,Grizzly Man,"1,198",Revolver,164,11,240,5,"210,486"
60,Unknown White Male,"1,064",Word of Mouth Films,-58,2,"1,064",1,"4,669"
61,Kidulthood,"1,039",Revolver,-73,7,520,2,"444,305"
66,Mirrormask,654,Tartan,93,7,164,4,"46,596"
70,Harry Potter and the Goblet of Fire,309,Warner ,-32,22,103,3,"48,769,180"
71,Tickets,204,Artificial Eye,-56,20,204,1,"41,445"
72,A Cock and Bull Story,154,Lions Gate,-,13,77,2,"1,043,465"
73,The Boys from County Clare,117,Lions Gate,-84,4,117,1,"65,195"
75,The Piano Tuner of Earthquakes,25,Artificial Eye,-96,9,25,1,"8,389"
,,,,,,,,
,Comments,,,,,,,
,"The weekend is down 37% on last weekend, and is 33% up on the same week last year",,,,,,,
,,,,,,,,
,It ranks 22nd out of the last 52 weeks,,,,,,,
,,,,,,,,
,The fall off without previews for 'Ice Age II' is 34%,,,,,,,
,,,,,,,,
,"The figure for 'Scary Movie 4' includes £318,918 on Thurs",,,,,,,
,,,,,,,,
,The fall off without previews for 'She's the Man' is 20%,,,,,,,
,,,,,,,,
,The fall off without previews for 'Alien Autopsy' is 51%,,,,,,,
,,,,,,,,
,"The figure for 'Humko Deewana Kar Gaye' includes £15,939 from 31 previews",,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,Weekend Box Office Results 21 Apr - 23 Apr 2006 - United Kingdom,,,,,,,
,,,,,,,,
,Title,Gross,Distr,% chg,Week #,Site Avg,Sites,Box office  to date
1,Ice Age II,"1,886,277",20th Fox,-48,3,"3,857",489,"24,682,260"
2,Silent Hill,"991,687",Pathe,,1,"3,220",308,"991,687"
3,Scary Movie 4,"929,019",BVI,-52,2,"2,438",381,"4,213,375"
4,American Dreamz,"690,625",UIP,,1,"1,951",354,"690,625"
5,Eight Below,"413,525",BVI,,1,"1,042",397,"413,525"
6,She's the Man,"370,148",Entertainment,-38,3,"1,242",298,"3,621,466"
7,Take the Lead,"355,209",Entertainment,-43,2,"1,180",301,"1,544,646"
8,Inside Man,"354,772",UIP,-45,5,"1,478",240,"7,143,946"
9,An American Haunting,"279,881",Lionsgate,-48,2,"1,133",247,"1,290,835"
10,Tristan and Isolde,"224,133",20th Fox,,1,915,245,"224,133"
11,The Shaggy Dog,"106,359",BVI,-45,4,341,312,"2,630,723"
12,Mistress of Spices,"85,563",Entertainment,,1,"1,528",56,"85,563"
13,Alien Autopsy,"80,445",Warner,-75,3,408,197,"2,091,552"
14,Humko Deewana Kar Gaye,"64,306",UTV Comm,-63,2,"1,738",37,"348,908"
15,The Squid and the Whale,"57,701",Sony,-17,3,"3,037",19,"312,340"
,,"6,889,650",,,,"1,775","3,881","50,285,584"
,,,,,,,,
20,Junebug,"29,988",Miracle,-17,2,"1,499",20,"99,716"
21,Transamerica,"25,376",Pathe,-50,5,"1,103",23,"637,732"
22,C.R.A.Z.Y.,"24,818",Soda,,1,"1,460",17,"24,818"
25,Rollin' with the Nines,"22,083",Maiden Voyage,,1,491,45,"22,083"
26,V for Vendetta,"19,814",Warner ,-64,6,901,22,"3,512,403"
29,The White Countess,"16,796",Sony,-11,4,646,26,"231,538"
30,Pierrepoint,"16,140",Lions Gate,-39,3,897,18,"140,663"
36,U-Carmen eKhayelitsha,"12,232",Tartan,,1,"1,359",9,"12,232"
37,Glastonbury,"10,768",Pathe,-55,2,598,18,"57,145"
38,Tsotsi,"10,510",Momentum,-44,6,701,15,"719,497"
39,Basic Instinct 2: Risk Addiction,"9,944",Entertainment,-79,4,355,28,"1,150,999"
41,"Good Night, and Good Luck","9,000",Lions Gate,13,10,692,13,"2,297,580"
42,March of the Penguins,"8,713",Warner ,9,20,213,41,"3,081,488"
44,Hidden (Cache),"6,943",Artificial Eye,-20,13,771,9,"1,386,640"
45,Shooting Dogs,"6,762",Metrodome,-34,4,483,14,"118,497"
46,The Proposition,"5,867",Tartan,32,7,587,10,"649,329"
47,The Dark,"5,761",Momentum,-91,3,144,40,"601,445"
49,Cockles and Muscles,"3,911",Peccadillo,-59,2,978,4,"19,927"
55,Unknown White Male,"2,591",Word of Mouth Films,144,3,324,8,"8,303"
60,The Adventures of Greyfriars Bobby,"1,162",The Works,-43,11,77,15,"377,028"
62,Grizzly Man,877,Revolver,-27,12,219,4,"212,786"
69,Match Point,412,Icon,-68,16,206,2,"2,466,797"
70,Tickets,381,Artificial Eye,87,21,191,2,"42,031"
71,Mrs Henderson Presents,378,Pathe,-85,22,378,1,"3,883,657"
73,Mirrormask,274,Tartan,-58,8,137,2,"47,086"
76,Harry Potter and the Goblet of Fire,193,Warner ,-38,23,193,1,"48,769,888"
79,Kidulthood,69,Revolver,-93,8,69,1,"444,925"
80,The Piano Tuner of Earthquakes,20,Artificial Eye,-20,10,20,1,"8,409"
,,,,,,,,
,Comments,,,,,,,
,"The weekend is down 27% on last weekend, and is 12% up on the same week last year",,,,,,,
,,,,,,,,
,It ranks 43rd out of the last 52 weeks,,,,,,,
,,,,,,,,
,The fall off without Thursday for 'Scary Movie 4' is 43%,,,,,,,
,,,,,,,,
,"The figure for 'Eight Below' includes £67,077 on Thursday",,,,,,,
,,,,,,,,
,The fall off without previews for 'Humko Deewana Kar Gaye' is 60%,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,Weekend Box Office Results 28 Apr - 30 Apr 2006 - United Kingdom,,,,,,,
,,,,,,,,
,Title,Gross,Distr,% chg,Week #,Site Avg,Sites,Box office  to date
1,Ice Age II,"1,100,736",20th Fox,-42,4,"2,270",485,"26,248,217"
2,16 Blocks,"778,839",Warner,,1,"2,588",301,"778,839"
3,Silent Hill,"683,147",Pathe,-31,2,"2,218",308,"2,187,401"
4,Scary Movie 4,"544,138",BVI,-41,3,"1,330",409,"5,120,071"
5,American Dreamz,"510,450",UIP,-26,2,"1,434",356,"1,513,974"
6,Slither,"488,446",Entertainment,,1,"1,522",321,"488,446"
7,Inside Man,"310,606",UIP,-12,6,"1,405",221,"7,635,583"
8,She's the Man,"290,676",Entertainment,-21,4,995,292,"4,006,969"
9,Take the Lead,"252,377",Entertainment,-29,3,"1,039",243,"1,972,309"
10,Eight Below,"199,033",BVI,-52,2,508,392,"749,313"
11,An American Haunting,"180,797",Lionsgate,-35,3,899,201,"1,614,731"
12,Tristan and Isolde,"129,192",20th Fox,-42,2,636,203,"491,885"
13,The Squid and the Whale,"65,814",Sony,14,4,"2,742",24,"416,775"
14,The Shaggy Dog,"63,557",BVI,-40,5,265,240,"2,705,604"
15,Mistress of Spices,"59,216",Entertainment,-31,2,"1,316",45,"181,957"
,,"5,657,024",,,,"1,400","4,041","56,112,074"
,,,,,,,,
20,Alien Autopsy,"29,123",Warner ,-64,4,307,95,"2,147,219"
21,Junebug,"27,714",Miracle,-8,3,"1,386",20,"147,807"
26,Transamerica,"22,269",Pathe,-12,6,675,33,"678,266"
28,C.R.A.Z.Y.,"20,485",Soda,-18,2,732,28,"61,822"
30,V for Vendetta,"18,061",Warner ,-9,7,"1,642",11,"3,540,205"
33,The White Countess,"14,457",Sony,-14,5,361,40,"266,432"
38,U-Carmen eKhayelitsha,"10,542",Tartan,-14,2,"1,171",9,"29,171"
41,Pierrepoint,"9,684",Lions Gate,-40,4,745,13,"165,093"
42,Tsotsi,"9,054",Momentum,-14,7,453,20,"735,964"
44,Rollin' with the Nines,"8,005",Maiden Voyage,-64,2,381,21,"41,476"
45,Shooting Dogs,"7,988",Metrodome,18,5,666,12,"131,882"
46,The Adventures of Greyfriars Bobby,"5,810",The Works,400,12,145,40,"383,971"
48,Hidden (Cache),"5,632",Artificial Eye,-19,14,"1,126",5,"1,398,582"
49,"Good Night, and Good Luck","5,571",Lions Gate,-38,11,557,10,"2,315,725"
54,Glastonbury,"3,522",Pathe,-67,3,440,8,"69,596"
55,The Proposition,"3,356",Tartan,-43,8,479,7,"656,289"
57,Cockles and Muscles,"2,538",Peccadillo,-35,3,"1,269",2,"26,778"
62,The Dark,"1,175",Momentum,-80,4,168,7,"605,908"
69,Mirrormask,158,Tartan,-42,9,79,2,"47,575"
72,Unknown White Male,91,Word of Mouth,-97,4,46,2,"11,760"
73,Kidulthood,85,Revolver,23,9,85,1,"445,055"
,,,,,,,,
,Comments,,,,,,,
,"The weekend is down 18% on last weekend, and is 29% down on the same week last year",,,,,,,
,,,,,,,,
,It ranks 51st out of the last 52 weeks,,,,,,,
,,,,,,,,
,The fall off without Thursday for 'Eight Below' is 43%,,,,,,,
,,,,,,,,
,Weekend Box Office Results 5 May - 7 May 2006 - United Kingdom,,,,,,,
,,,,,,,,
,Title,Gross,Distr,% chg,Week #,Site Avg,Sites,Box office  to date
1,Mission: Impossible III,"5,378,013",UIP,,1,"10,504",512,"5,378,013"
2,Confetti,"635,072",20th Fox,,1,"2,117",300,"635,072"
3,Ice Age II,"584,473",20th Fox,-47,5,"1,252",467,"27,804,478"
4,Silent Hill,"345,337",Pathe,-49,3,"1,151",300,"2,955,101"
5,16 Blocks,"310,184",Warner,-60,2,"1,027",302,"1,634,452"
6,Scary Movie 4,"195,989",BVI,-64,4,624,314,"5,635,403"
7,American Dreamz,"183,033",UIP,-64,3,658,278,"2,021,886"
8,Slither,"162,462",Entertainment,-67,2,564,288,"981,825"
9,She's the Man,"132,133",Entertainment,-55,5,585,226,"4,356,389"
10,Inside Man,"105,434",UIP,-66,7,886,119,"7,927,220"
11,36 China Town,"83,040",Tip Top,,1,"2,442",34,"83,040"
12,Eight Below,"67,305",BVI,-66,3,242,278,"1,022,989"
13,Take the Lead,"58,568",Entertainment,-77,4,461,127,"2,194,696"
14,An American Haunting,"40,107",Lionsgate,-78,4,446,90,"1,758,488"
15,The Squid and the Whale,"38,069",Sony,-42,5,"1,586",24,"506,477"
